ids,date,user,replyCount,retweetCount,likeCount,lang,tweet,country,Emotion
1.51e+18,2022-04-08 15:55:16+00:00,Tatiana08920085,0,0,0,en,Excited to share the latest addition to my #etsy shop: War in Ukraine Photostock Ukraine Photos of women Destroyed houses We are from Ukraine Photobank https://t.co/Z5Z0X2K9XX #unframed #architecturecityscape #photostockukraine #photosofwomen #warinukraine #destroyedho https://t.co/4CNUBFRvde,Ukraine,excitement
1.51e+18,2022-04-08 15:55:16+00:00,DynastyEnd,0,0,0,en,"@ggreenwald Seems that your criticism coincides with a new fact checker from WP that shows that you are not only inventing with no shred of a proof, Joe Biden's ""deals"" with China and Ukraine, you and your pals are also lying about Hunter.

https://t.co/MUDVnLO1Dc",Ukraine,neutral
1.51e+18,2022-04-08 15:55:15+00:00,aggualaqisaaq,0,0,0,en,How the West paved the way for Russia’s invasion of Ukraine https://t.co/4IOLw4ZP3f,Ukraine,realization
1.51e+18,2022-04-08 15:55:15+00:00,malaymail,0,0,0,en,Ukraine presses on with efforts to evacuate trapped civilians | Malay Mail https://t.co/IntSoaJsvn,Ukraine,neutral
1.51e+18,2022-04-08 15:55:15+00:00,Beyaz93203145,0,0,0,en,"#z #Putin #Ukraine #Ukrayna #Armenia #RussiaUkraineWar #Russia 
#Armenian support for #Putin #Russia https://t.co/3pFh9zT1Q4",Ukraine,neutral
1.51e+18,2022-04-08 15:55:15+00:00,jamesforpeace,0,0,0,en,"Ukrainian forces, including Nazi groups, have been shelling civilian areas in eastern Ukraine for the last 8 years. Approx 14,000 people killed during this time, 80% on the separatist side. https://t.co/NhtQmf93Lg",Ukraine,neutral
1.51e+18,2022-04-08 15:55:14+00:00,coaxialcreature,0,0,0,en,"Hi, it’s my birthday and I was called a nazi sympathizer because I support #Ukraine, but 1/4 of my family was murdered in the Shoah.   Can I get a fuck nazis for my birthday?",Ukraine,excitement
1.51e+18,2022-04-08 15:55:14+00:00,newsmax,0,0,3,en,"The risk of the hostilities between Russia and Ukraine becoming World War III is ""very low,"" and President Joe Biden has exaggerated the potential of that happening, former U.N. Ambassador John Bolton said on Newsmax Friday.https://t.co/rq3z41B1NH",Ukraine,neutral
1.51e+18,2022-04-08 15:55:14+00:00,GoodJudgmentDay,0,0,0,en,"@BarnabyBecky1 @Angry_Staffer @country_ca America: if you feel hopeless (a learned behavior), the powers that be (fascist GOP or enabling of fascism DNC) created it. If no MSM covered Ukraine, it would be tactical, just like if we ONLY saw coverage of Ukraine, which Putin attacks to elect Trump (Putin's @POTUS) again.",Ukraine,neutral
1.51e+18,2022-04-08 15:55:13+00:00,Garrking1,0,0,0,en,@Osinttechnical Russia is trying fight tank vs tank but Ukraine is not having that,Ukraine,neutral
1.51e+18,2022-04-08 15:55:13+00:00,scotbadger,0,0,0,en,Every day brings new horrors from Ukraine. NATO is completely unprepared to deal with it and is terrified of Putin.,Ukraine,fear
1.51e+18,2022-04-08 15:55:13+00:00,marek_pankowski,0,0,0,en,@TheRealDogPoun1 Ukraine is’t in Africa? How would CTV know that?,Ukraine,curiosity
1.51e+18,2022-04-08 15:55:13+00:00,newssnaveen,0,0,0,en,Russia-Ukraine War: Who Is Buying Russian Oil? https://t.co/raJ8MuFhde,Ukraine,curiosity
1.51e+18,2022-04-08 15:55:12+00:00,EUflagmafia,0,0,0,en,@PrEuXr @ItRecks These are fashion masks. You can wear it outside for instance.... it is not sold as a PPF2 etc.... Its in support of the EU and Ukraine and 50p goes to help people.,Ukraine,neutral
1.51e+18,2022-04-08 15:55:12+00:00,elongsimp,0,0,0,en,"Photo No. 1 Rocket of the Tochka U complex, which is in service with Ukraine
 Photo #2 Fragments of a rocket that fell in Kramatorsk.
 Photo No. 3 Rocket of the Iskander complex.
 Basically, that's all.  But unfortunately, western propaganda won't fact check this. 
FACTS!! https://t.co/uuahbltGpv",Ukraine,neutral
1.51e+18,2022-04-08 15:55:12+00:00,OptionsChains,0,0,0,en,"Beijing : Primary reason for Ukraine conflict is 'security imbalance' in Europe।।

DETAILS: https://t.co/eoobMV5Xdu https://t.co/tBMzDLWWGX",Ukraine,neutral
1.51e+18,2022-04-08 15:55:11+00:00,PLinAlbania,0,0,0,en,"Professor Norman Davies about the Russian 🇷🇺aggression against Ukraine 🇺🇦

#WeStandWithUkraine 
https://t.co/t4Dd2v5AAf",Ukraine,neutral
1.51e+18,2022-04-08 15:55:11+00:00,ThunderPig,0,0,0,en,"Perun has another excellent analysis of the current situation.

""Who is winning?"" - Mythbusting the Ukraine-Russia war https://t.co/urbrSes91b",Ukraine,admiration
1.51e+18,2022-04-08 15:55:11+00:00,jeff26028069,0,0,0,en,"@LimmitlessskyE @pragain0222 as attractive as it seems,bombing on Russian soil would only solidify putins postion within his country,and would (in putins eyes) justify a nuclear or chemical strike. I would rather see Ukraine get more and better armaments. just my opinion 🤷",Ukraine,approval
1.51e+18,2022-04-08 15:55:10+00:00,SeversonJudy,0,0,0,en,"@AliVelshi @maddow You did a great job, thank you for being there such a long time and showing the tragedy of Ukraine 🇺🇦",Ukraine,admiration
1.51e+18,2022-04-08 15:55:10+00:00,BranyanValerie,0,0,0,en,@krukukururu @rainofsun91 @UAWeapons Rest assured that we do not know everything. Biden made a point of saying that some weapons and systems we send are not announced for strategic reasons. The air defense systems are deterrents so RU knowing Ukraine 🇺🇦 has them is a plus,Ukraine,approval
1.51e+18,2022-04-08 15:55:09+00:00,EndGameWW3,0,6,10,en,Update: Ukraine's Odessa introduces weekend curfew over “missile strike threat” – authorities,Ukraine,neutral
1.51e+18,2022-04-08 15:55:09+00:00,osaeB,0,0,0,en,#Nigeria’s president said a state #gasoline subsidy will cost almost 10 times more than budgeted because the war in #Ukraine has pushed up #oil prices https://t.co/jOZYCIZQ0x via @bpolitics,Ukraine,neutral
1.51e+18,2022-04-08 15:55:09+00:00,Forbes,0,4,8,en,"At least 50 people have been killed, including five children, and 98 have been injured on Friday after a Russian missile strike on Kramatorsk railway station in eastern Ukraine, a local official said, as international leaders condemn the Russian attacks. https://t.co/hmqk5ItP1u",Ukraine,sadness
1.51e+18,2022-04-08 15:55:07+00:00,winny55,0,0,0,en,"@Kristiuxa @JonMacSpoon Hi there following you and I support Ukraine 🇺🇦 and #StandUpForUkraine 
#JohnsonOut74",Ukraine,caring
1.51e+18,2022-04-08 15:55:07+00:00,youishear,0,0,0,en,Ukraine war: Putin’s ex-adviser believes Ukraine will be divided https://t.co/hUxDuhsk46,Ukraine,neutral
1.51e+18,2022-04-08 15:55:07+00:00,nexgendataentry,0,0,0,en,"Impact of Russia-Ukraine Conflict on European Software Development Market
visit: https://t.co/JgPhDWi8dd
Contact us: support@nexgendataentry.com 
#nexgendataentry #SoftwareDevelopment #softwaredevelopmentcompany #softwaredevelopmentstructure #websitedevelopmentcompany #website https://t.co/n3S02KkDQH",Ukraine,neutral
1.51e+18,2022-04-08 15:55:06+00:00,EppleMedia,0,0,0,en,"Blue Dog #news @vonderleyen 
'It was important to start my visit in Bucha.
Because in Bucha our humanity was shattered.
My message to Ukrainian people:
Those responsible for the atrocities will be brought to justice.'

#Report #UkraineRussianWar 
#Ukraine #Russia #Bucha https://t.co/W9kQueW5JH",Ukraine,neutral
1.51e+18,2022-04-08 15:55:06+00:00,sthlm1891,0,0,0,en,@UKAmbUNESCO I belive that russia should be kicked out Unesco completely. The things they have done in Ukraine and to the people of Ukraine should lead to an exclusion from Unesco!,Ukraine,neutral
1.51e+18,2022-04-08 15:55:06+00:00,FrischKueste,0,0,0,en,"@reaIIytrash @AMFtwitt @AMiCkDogeron @RWApodcast I'm ending this discussion because I don't bother with trolls. There was no justification for Syria. There is none for Ukraine. As a reminder, 1991 treaty.",Ukraine,neutral
1.51e+18,2022-04-08 15:55:06+00:00,jsp_akoh,0,0,0,en,"Zelenskyy says he saw ‘death, just death’ during Bucha, Ukraine visit https://t.co/znMVtFY4oO",Ukraine,neutral
1.51e+18,2022-04-08 15:55:06+00:00,EasternExpress4,0,0,0,en,"@SonerCagaptay Ukraine was about to become the next victim after Syria. 
But Ukraine decided to fight and Europe realized that their security was at risk and decided to act.
Thus, Turkey started to get some respect again.",Ukraine,realization
1.51e+18,2022-04-08 15:55:05+00:00,meenaramjay,0,0,0,en,"@BBCWorld The unity and solidarity of European nations R very important at this 'hour of crisis' in Ukraine!. In this context, the statement of the British PM., assumes great importance!.",Ukraine,admiration
1.51e+18,2022-04-08 15:55:05+00:00,TellNews52,0,0,0,en,https://t.co/UvUoD1x9UN How black woman judge defied Republican racist opposition to become first US Supreme Court justice #KetanjiBrownJackson #Kep1er #USA #US #America #Kramatorsk #BlackLivesMatter #Ukraine #UkraineWar #SenateConfirmation #Washington #JusticeKetanjiBrownJackson https://t.co/1iNiCiUX6r,Ukraine,admiration
1.51e+18,2022-04-08 15:55:05+00:00,chalkeblue,0,0,0,en,"Worst was Mrs Merkel’s stubborn support for the deeply sinister Nordstream gas pipeline project, ignoring Anglo-American warnings &amp; desperate pleas from Ukraine!&amp;the fact that Nordstream’s chairman – her predecessor as Chancellor, Gerhard Schröder,was bankrolled by Russian energy",Ukraine,anger
1.51e+18,2022-04-08 15:55:05+00:00,LakeRhino,0,0,0,en,"@COOLERTHANUOBVS @ParsitanPick @AnarchoLs Pacifists are literally doing nothing of use though. They are just blocking shipments for the sake of doing so and aren't interested in the war whatsoever. Ukraine will probably have the chance to get rid of their nazis once Russia is dealt with, they never had the chance before",Ukraine,neutral
1.51e+18,2022-04-08 15:55:04+00:00,gammasusan,0,0,0,en,"@FoxNews He is a private citizen cooperating with the DOJ.
There are horrible atrocities are over the world including Ukraine. The world is scary.
Fox Russian TV manipulates and has us turn away from these horrors.",Ukraine,fear
1.51e+18,2022-04-08 15:55:04+00:00,Terryfoty,0,0,0,en,"Russia ""quits"" Human Rights Council.
Russia argues it is their ""human right"" to bomb women and children in Ukraine.

#ukraine 
#PutinWarCrimes 
#StopPutinNOW 
#BombrussiaNOW https://t.co/TBXtwsJxm4",Ukraine,neutral
1.51e+18,2022-04-08 15:55:04+00:00,emiliowilde,0,0,0,en,"Top story: Kramatorsk train station: Russian strike kills at least 30 in Ukraine, officials say - CNN https://t.co/9tEdojzymI, see more https://t.co/C6Y2v6Sh7q",Ukraine,neutral
1.51e+18,2022-04-08 15:55:04+00:00,SKC_duke_city,0,0,0,en,"@DefiantLs So now China is telling the US where it can travel?
This is like Putin's rant prior to the invasion of Ukraine.
If you want to protect Taiwan, the time to act is now!  Otherwise China will start it's own ""special military operation"".",Ukraine,curiosity
1.51e+18,2022-04-08 15:55:04+00:00,Becca_basil,0,0,0,en,"Zelenskyy says he saw ‘death, just death’ during Bucha, Ukraine visit https://t.co/EMHCtJkK3s",Ukraine,neutral
1.51e+18,2022-04-08 15:55:04+00:00,trueque_swap,0,0,0,en,"A senior Russian official was sent to a notorious Moscow jail in retribution for poor Ukraine intel, expert says https://t.co/KUuntw320s a través de @Yahoo",Ukraine,neutral
1.51e+18,2022-04-08 15:55:03+00:00,AadPakvis,0,0,0,en,"Update
#aadpakvis @ Ukraine https://t.co/g7JLg4sfsf",Ukraine,neutral
1.51e+18,2022-04-08 15:55:03+00:00,podhajski,0,0,0,en,@LewisHussey1 @Osinttechnical Azov is within Ukraine Armed Forces. It is not 2014 :) they are mentioned only to scare more Russians ;),Ukraine,neutral
1.51e+18,2022-04-08 15:55:03+00:00,KAMBAMICHAEL1,0,0,0,en,@vonderleyen @JosepBorrellF Africa is together with Ukraine.,Ukraine,neutral
1.51e+18,2022-04-08 15:55:03+00:00,LinziBasset,0,0,1,en,"IT'S LIVE! 
EAT YOUR HEART OUT 2 ANTHOLOGY 
Are you ready for seconds? Yes, we're at it again. Proceeds donated to The Hunger &amp; Support Ukraine Projects. 
So, please support this valuable cause!
Universal Link: https://t.co/JxqoVZ5BEP
 
#eatyourheartout #newrelease https://t.co/NKF36uhVzi",Ukraine,caring
1.51e+18,2022-04-08 15:55:02+00:00,CarnegieEndow,0,1,1,en,"Russia’s invasion of Ukraine poses a new and increasingly complex set of challenges for Turkey.

Tune in on Monday for a conversation with @iacoskun, @VasylBodnar, @TacanILDEM, @humeyra_pamuk &amp; @BrunoTertrais on the war’s implications for Turkey. Register: https://t.co/2POJTogVul",Ukraine,neutral
1.51e+18,2022-04-08 15:55:02+00:00,DominaCorax,0,0,0,en,@KyivIndependent Need to drag @OlafScholz there by the scruff of his neck and rub his nose in the blood of @Ukraine until he gets his shit together.,Ukraine,neutral
1.51e+18,2022-04-08 15:55:02+00:00,scubas84,0,0,0,en,"@cocotrolololo8 @RealScottRitter @juliaioffe So you agree that Russians are using the missile, but argue that it hasn’t been driven into Ukraine.  And evidence they have previously used it as well. https://t.co/ZGaYoN1V1Y",Ukraine,neutral
1.51e+18,2022-04-08 15:55:02+00:00,back_2_95,0,0,0,en,"As #CzechRepublic sends tanks to #Ukraine I support them by buying their #beer 🙏

@P_Fiala @JanLipavsky @Staropramen @Pilsner_Urquell @Beer_Kozel

Would have bought also #Slovakia beer if available as they provided #Ukraine with an air-defence system S-300. 💪

🇺🇦Slava Ukraini! https://t.co/F044o6HeKw",Ukraine,caring
1.51e+18,2022-04-08 15:55:02+00:00,eye9ja,0,0,0,en,"Zelenskyy says he saw ‘death, just death’ during Bucha, Ukraine visit https://t.co/fQvDzaL4sc",Ukraine,neutral
1.51e+18,2022-04-08 15:55:02+00:00,Abelard0Vazquez,0,0,0,en,The number of victims of the Russian missile attack on the Kramatorsk station has increased. There have been 50 people trying to travel to safer regions of Ukraine. It is also known that among the dead were 5 children. (Channel 24) #Ukraine #UkraineRussianWar #StopWar https://t.co/JhTOdMIY95,Ukraine,approval
1.51e+18,2022-04-08 15:55:02+00:00,OscarNMFranklin,0,0,0,en,@joeabodnar RIA tweeted that Ukraine had launched the attack on itself - five minutes before the attack happened!,Ukraine,neutral
1.51e+18,2022-04-08 15:55:01+00:00,gringoamerican0,0,0,0,en,@MervinDsouz01 Ukraine said they weren’t joining NATO Russia is just mad they wanted to join the EU.,Ukraine,neutral
1.51e+18,2022-04-08 15:55:01+00:00,eddschouten,0,0,0,en,"@albert_hubble @harvasyuk @BudikMichal @fpleitgenCNN Why pointless? It is a city in Ukraine and this Ukrainian is doing you a service by explaining a misnomer. Bombay changed to Mumbai, Batavia to Jakarta and Peking is Beijing. Just because the occupier made it famous doesn't mean they hold naming rights. #chornobyl",Ukraine,neutral
1.51e+18,2022-04-08 15:55:01+00:00,GovLTRBLX,0,0,0,en,"[Kingdom of Lithuania - ŠT] - Vilnius -

Yesterday, the Prime Minister met with the Foreign Minister of Ukraine where several topics were discussed including the Establishment of Formal Diplomatic Relations, the possibility of a joint military alliance, and some other key topics. https://t.co/sLQHdwkd8K",Ukraine,neutral
1.51e+18,2022-04-08 15:55:01+00:00,devil_n_details,0,0,0,en,"@clay_hanna Goal is Russia to leave and stay gone.

If Ukraine pushes Russian forces, sanctions ensure they can't come back.

If Ukraine can only hold their ground, sanctions will reduce maintenance of the Russian army and give Ukraine a long term advantage.

That's just military effects 
1/",Ukraine,neutral
1.51e+18,2022-04-08 15:55:01+00:00,Sylvia08905705,0,0,0,en,@lesiavasylenko @Bundeskanzler @OlafScholz @c_lindner @ABaerbock how much longer will you hesitate before giving weapons to Ukraine? #StopRussia #StandWithUkraine,Ukraine,curiosity
1.51e+18,2022-04-08 15:55:01+00:00,Tatiana08920085,0,0,0,en,Excited to share the latest addition to my #etsy shop: War in Ukraine Photostock Ukraine Photos of women Destroyed houses We are from Ukraine Photobank Cook Cooking https://t.co/q2z4KS8pMi #unframed #architecturecityscape #photostockukraine #photosofwomen #warinukraine https://t.co/5mEi96SIF8,Ukraine,excitement
1.51e+18,2022-04-08 15:55:01+00:00,Jh75287431,0,0,0,en,Historian: Only Way To End Ukraine War Is by Russian Defeat On Battlefield https://t.co/tY3jegz4qb via @YouTube,Ukraine,neutral
1.51e+18,2022-04-08 15:55:01+00:00,outsiteco,1,0,0,en,"Thank you - we’ve now been able to donate €8522 to the Lisbon Project with your support. This organisation supports refugees arriving into Portugal, including those from Ukraine 🇺🇦",Ukraine,gratitude
1.51e+18,2022-04-08 15:55:00+00:00,PaleoAutist,0,0,0,en,Fucking ISIS/Ukraine vibes https://t.co/xufWwHTWHE,Ukraine,anger
1.51e+18,2022-04-08 15:55:00+00:00,KerryLe49858718,0,0,0,en,"Hello everyone, I will need to respond to your tweets tomorrow. I've been out all day, not knowing what happened in the Kramotorsk station in Eastern Ukraine. Shocking! Take care everyone.",Ukraine,caring
